"id","code"
"8b373896-ca15-4a71-9ecf-b958e08d8318","90"
"34f28ec0-7ebd-4518-a058-17e2c46d9282","99"
"bc359679-ac76-41c2-bf6f-b559f6967adf","50"
"276e2f90-6a69-4e4a-aba9-b348d0404097","20"
"17902fd7-a5d6-4d31-99e5-beb3ed148bd4","32"
"4df675b0-1f89-4320-951d-465b76ab4e88","71"
"69232d26-a577-4dc7-8fbd-6498a118ceb4","72"
"b059061b-91c3-4166-a9c1-df5c0654fe70","10"
"83f1889e-924b-43be-a5b3-7ee26b110400","30"
"1086c788-14d7-4855-a3b6-1f856d4f47d4","31"
"9cf5377d-1b33-4302-ba0e-602bb2d7106f","40"
"cab5bf71-68cf-4ed2-b324-74bb770e77a6","80"
