"id","code"
"7c8bca73-0432-4a3a-85b4-3f84b282673e","01061"
"613667b7-0ad8-4edd-a3f9-2ef712080eca","01065"
"de5cc856-01d9-47b8-8f1c-64cac5d72725","01071"
"ac363693-426a-4d68-879e-6246ed02aa85","01072"
"f8aa61e5-7b69-4340-b2bf-db3c10c125ff","01081"
"61513773-5e64-4730-85fc-db918bf26603","01091"
"caf4ecc5-0c95-49a8-a368-da65f32806f0","01095"
"0e453493-2c01-42af-a947-69c423808998","01101"
"0374b31c-d377-4ff1-8fb0-e426a5023c52","01111"
"3a72a441-c115-46e2-b7c4-5dd0ebf4ea19","01121"
"5f2c189b-c08d-4aa8-b5db-295d0617c124","01131"
"dc2b8d1d-928f-4890-b305-197c2351c3cf","01133"
"181afd2f-d929-4b81-a02a-f9f66d9574b5","01143"
"83a8d65d-dbf0-4f64-9165-3831e34039d3","01151"
"e27c433f-4ab8-4639-ad65-c918ea2fc95f","01311"
"bad55cfe-dd90-4eca-8674-33297fa7edb0","01153"
"cb33581d-930d-4354-8bcb-9359137bd30f","10041"
"9d05ed0d-744f-4da3-a78f-ba9bba91df21","01125"
"4241db60-7864-4087-a978-082ad7629747","01152"
"fcddb070-3697-475e-a9be-c733a34b2232","01154"
"2c8cd8bf-858c-4313-9a68-0dd3cfd314c8","01161"
"21953d9f-883a-48fb-a273-a0262d2820dd","01162"
"82bc1b5e-b489-4e8b-b266-6df4b4abf608","01163"
"937989b2-460c-4ed3-b474-2cc5cdc6891b","01171"
"43e59cdf-bd67-414e-bf43-8a3a9d7ad8f1","01181"
"6586245c-1370-4433-bf87-3f19cc51a6e7","01201"
"3d2aebfe-2a1c-4116-9dc7-640da40980d8","01203"
"a97f0837-dba3-400c-89b1-9c774883ed52","01204"
"06bd1125-bf7c-452f-9419-6db6c35d9386","01205"
"5f82082c-2c3c-423a-be6e-cbb018ea04c2","01413"
"af00970c-3f93-4598-b94c-0619c11df43e","01241"
"a9ef3aff-640f-458b-97cd-a7fde302d882","01414"
"8b9635d7-f42a-4245-85a2-7268f63147a1","01415"
"fd6a66a3-b1b8-41ee-8798-9f86a6a2889e","02018"
"c04e30cc-4046-41d6-9a79-14f10e105e7d","01207"
"6fc92b09-63c7-4396-b776-b77f2083ca6a","01209"
"1fb9c262-61fc-4ebb-8c2b-6ab911726505","01210"
